scheduled_departure,departure_status,departure_delay_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,air_temperature,dew_point_temperature,altimeter
2023-12-18 19:00:00,in_time,0.0,160.0,9.0,,10000.0,,,,,,,,,,,,29.0,16.0,29.85
2023-12-18 22:00:00,in_time,0.0,160.0,5.0,,10000.0,,,,,,,,,,,,23.0,17.0,29.88
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 23:00:00,in_time,0.0,160.0,5.0,,9999.0,,,,SCT,2000.0,,,,,,,22.0,18.0,29.91
2023-12-19 01:00:00,in_time,0.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 20:00:00,delayed,33.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-19 01:00:00,delayed,28.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 15:00:00,delayed,25.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-19 02:00:00,delayed,33.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 09:00:00,in_time,0.0,90.0,2.0,,10000.0,,,,,,,,,,,,20.0,19.0,29.94
2023-12-18 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,10.0,29.85
2023-12-19 02:00:00,delayed,30.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 13:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,28.0,17.0,29.91
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 21:00:00,delayed,22.0,140.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.85
2023-12-19 02:00:00,delayed,36.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 13:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,28.0,17.0,29.91
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-18 23:00:00,in_time,0.0,160.0,5.0,,9999.0,,,,SCT,2000.0,,,,,,,22.0,18.0,29.91
2023-12-18 03:00:00,delayed,19.0,80.0,5.0,,10000.0,,,,,,,,,,,,20.0,19.0,29.97
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-19 01:00:00,delayed,52.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-19 01:00:00,in_time,0.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-19 01:00:00,in_time,0.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 10:00:00,delayed,17.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 21:00:00,in_time,0.0,140.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.85
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 17:00:00,in_time,0.0,100.0,5.0,,10000.0,,,,,,,,,,,,33.0,12.0,29.85
2023-12-18 21:00:00,in_time,0.0,140.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.85
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-19 02:00:00,in_time,0.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 17:00:00,in_time,0.0,100.0,5.0,,10000.0,,,,,,,,,,,,33.0,12.0,29.85
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-18 23:00:00,in_time,0.0,160.0,5.0,,9999.0,,,,SCT,2000.0,,,,,,,22.0,18.0,29.91
2023-12-19 01:00:00,in_time,0.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 15:00:00,delayed,35.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 12:00:00,in_time,0.0,70.0,3.0,,10000.0,,,,,,,,,,,,26.0,19.0,29.94
2023-12-18 15:00:00,delayed,41.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-19 01:00:00,delayed,16.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 17:00:00,in_time,0.0,100.0,5.0,,10000.0,,,,,,,,,,,,33.0,12.0,29.85
2023-12-19 02:00:00,in_time,0.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-19 00:00:00,delayed,34.0,110.0,6.0,,9999.0,,,,FEW,2000.0,,,,,,,22.0,18.0,29.91
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-19 01:00:00,delayed,34.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 17:00:00,in_time,0.0,100.0,5.0,,10000.0,,,,,,,,,,,,33.0,12.0,29.85
2023-12-18 18:00:00,in_time,0.0,170.0,9.0,,10000.0,,,,,,,,,,,,31.0,16.0,29.83
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 19:00:00,in_time,0.0,160.0,9.0,,10000.0,,,,,,,,,,,,29.0,16.0,29.85
2023-12-19 02:00:00,in_time,0.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 21:00:00,in_time,0.0,140.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.85
2023-12-19 02:00:00,in_time,0.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 12:00:00,in_time,0.0,70.0,3.0,,10000.0,,,,,,,,,,,,26.0,19.0,29.94
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-19 01:00:00,delayed,27.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 23:00:00,in_time,0.0,160.0,5.0,,9999.0,,,,SCT,2000.0,,,,,,,22.0,18.0,29.91
2023-12-18 08:00:00,in_time,0.0,70.0,5.0,,10000.0,,,,,,,,,,,,20.0,19.0,29.94
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-19 01:00:00,in_time,0.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 12:00:00,in_time,0.0,70.0,3.0,,10000.0,,,,,,,,,,,,26.0,19.0,29.94
2023-12-19 00:00:00,in_time,0.0,110.0,6.0,,9999.0,,,,FEW,2000.0,,,,,,,22.0,18.0,29.91
2023-12-18 09:00:00,in_time,0.0,90.0,2.0,,10000.0,,,,,,,,,,,,20.0,19.0,29.94
2023-12-18 17:00:00,in_time,0.0,100.0,5.0,,10000.0,,,,,,,,,,,,33.0,12.0,29.85
2023-12-18 14:00:00,delayed,16.0,90.0,5.0,,10000.0,,,,,,,,,,,,30.0,11.0,29.88
2023-12-18 13:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,28.0,17.0,29.91
2023-12-18 09:00:00,in_time,0.0,90.0,2.0,,10000.0,,,,,,,,,,,,20.0,19.0,29.94
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 19:00:00,in_time,0.0,160.0,9.0,,10000.0,,,,,,,,,,,,29.0,16.0,29.85
2023-12-18 21:00:00,in_time,0.0,140.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.85
2023-12-18 11:00:00,delayed,37.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 18:00:00,in_time,0.0,170.0,9.0,,10000.0,,,,,,,,,,,,31.0,16.0,29.83
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 23:00:00,in_time,0.0,160.0,5.0,,9999.0,,,,SCT,2000.0,,,,,,,22.0,18.0,29.91
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-18 21:00:00,in_time,0.0,140.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.85
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-19 02:00:00,in_time,0.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-19 01:00:00,delayed,40.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 15:00:00,in_time,0.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 06:00:00,in_time,0.0,70.0,4.0,,9999.0,,,,SCT,900.0,,,,,,,20.0,19.0,29.94
2023-12-18 17:00:00,in_time,0.0,100.0,5.0,,10000.0,,,,,,,,,,,,33.0,12.0,29.85
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 09:00:00,in_time,0.0,90.0,2.0,,10000.0,,,,,,,,,,,,20.0,19.0,29.94
2023-12-18 15:00:00,delayed,37.0,20.0,5.0,,10000.0,,,,,,,,,,,,31.0,11.0,29.88
2023-12-18 16:00:00,in_time,0.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,10.0,29.85
2023-12-18 22:00:00,in_time,0.0,160.0,5.0,,10000.0,,,,,,,,,,,,23.0,17.0,29.88
2023-12-18 16:00:00,delayed,69.0,170.0,4.0,,10000.0,,,,,,,,,,,,32.0,10.0,29.85
2023-12-18 20:00:00,delayed,32.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-19 02:00:00,in_time,0.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 21:00:00,in_time,0.0,140.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.85
2023-12-19 02:00:00,delayed,38.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-19 02:00:00,delayed,17.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 10:00:00,in_time,0.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-19 00:00:00,in_time,0.0,110.0,6.0,,9999.0,,,,FEW,2000.0,,,,,,,22.0,18.0,29.91
2023-12-18 21:00:00,in_time,0.0,140.0,7.0,,10000.0,,,,,,,,,,,,25.0,15.0,29.85
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-18 20:00:00,in_time,0.0,160.0,8.0,,10000.0,,,,,,,,,,,,27.0,17.0,29.85
2023-12-19 01:00:00,in_time,0.0,130.0,5.0,,9999.0,,,,SCT,2300.0,,,,,,,22.0,18.0,29.94
2023-12-19 02:00:00,in_time,0.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-19 02:00:00,delayed,35.0,100.0,7.0,,9999.0,,,,FEW,2300.0,,,,,,,21.0,17.0,29.91
2023-12-18 13:00:00,in_time,0.0,0.0,0.0,,10000.0,,,,,,,,,,,,28.0,17.0,29.91
2023-12-18 10:00:00,delayed,16.0,80.0,6.0,,10000.0,,,,,,,,,,,,22.0,19.0,29.94
2023-12-18 11:00:00,in_time,0.0,80.0,4.0,,10000.0,,,,,,,,,,,,24.0,19.0,29.94
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 20:00:00,in_time,0.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-19 10:00:00,delayed,16.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 20:00:00,delayed,21.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-20 02:00:00,in_time,0.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 12:00:00,in_time,0.0,60.0,14.0,,9999.0,,,,BKN,1900.0,,,,,,,23.0,17.0,29.91
2023-12-20 01:00:00,in_time,0.0,110.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,21.0,18.0,29.94
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 20:00:00,in_time,0.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-20 02:00:00,in_time,0.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 11:00:00,in_time,0.0,60.0,12.0,,9999.0,,,,BKN,2100.0,,,,,,,22.0,18.0,29.91
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 21:00:00,delayed,27.0,160.0,6.0,,9999.0,,,,BKN,2000.0,,,,,,,25.0,18.0,29.85
2023-12-20 02:00:00,delayed,33.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 15:00:00,delayed,28.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 20:00:00,in_time,0.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 20:00:00,in_time,0.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-20 01:00:00,delayed,24.0,110.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,21.0,18.0,29.94
2023-12-19 14:00:00,delayed,36.0,50.0,9.0,,10000.0,,,,,,,,,,,,27.0,19.0,29.88
2023-12-20 02:00:00,delayed,31.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 11:00:00,delayed,18.0,60.0,12.0,,9999.0,,,,BKN,2100.0,,,,,,,22.0,18.0,29.91
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 11:00:00,in_time,0.0,60.0,12.0,,9999.0,,,,BKN,2100.0,,,,,,,22.0,18.0,29.91
2023-12-19 17:00:00,in_time,0.0,140.0,5.0,,10000.0,,,,,,,,,,,,32.0,12.0,29.85
2023-12-19 22:00:00,in_time,0.0,130.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,23.0,17.0,29.85
2023-12-19 20:00:00,delayed,26.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-19 10:00:00,delayed,23.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 23:00:00,in_time,0.0,140.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,22.0,17.0,29.91
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 14:00:00,in_time,0.0,50.0,9.0,,10000.0,,,,,,,,,,,,27.0,19.0,29.88
2023-12-19 18:00:00,in_time,0.0,150.0,10.0,,10000.0,,,,,,,,,,,,29.0,20.0,29.83
2023-12-19 21:00:00,in_time,0.0,160.0,6.0,,9999.0,,,,BKN,2000.0,,,,,,,25.0,18.0,29.85
2023-12-19 11:00:00,in_time,0.0,60.0,12.0,,9999.0,,,,BKN,2100.0,,,,,,,22.0,18.0,29.91
2023-12-19 18:00:00,in_time,0.0,150.0,10.0,,10000.0,,,,,,,,,,,,29.0,20.0,29.83
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 20:00:00,delayed,30.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-20 02:00:00,delayed,34.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 20:00:00,delayed,41.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-19 22:00:00,in_time,0.0,130.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,23.0,17.0,29.85
2023-12-19 16:00:00,in_time,0.0,70.0,4.0,,9999.0,,,,FEW,4000.0,,,,,,,30.0,16.0,29.85
2023-12-19 23:00:00,in_time,0.0,140.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,22.0,17.0,29.91
2023-12-20 02:00:00,delayed,28.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 20:00:00,in_time,0.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-20 01:00:00,in_time,0.0,110.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,21.0,18.0,29.94
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 11:00:00,in_time,0.0,60.0,12.0,,9999.0,,,,BKN,2100.0,,,,,,,22.0,18.0,29.91
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 20:00:00,delayed,23.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-20 02:00:00,in_time,0.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 09:00:00,in_time,0.0,110.0,3.0,,9999.0,,,,BKN,2000.0,,,,,,,20.0,18.0,29.88
2023-12-19 17:00:00,in_time,0.0,140.0,5.0,,10000.0,,,,,,,,,,,,32.0,12.0,29.85
2023-12-20 02:00:00,delayed,41.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 12:00:00,in_time,0.0,60.0,14.0,,9999.0,,,,BKN,1900.0,,,,,,,23.0,17.0,29.91
2023-12-19 10:00:00,delayed,21.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 21:00:00,in_time,0.0,160.0,6.0,,9999.0,,,,BKN,2000.0,,,,,,,25.0,18.0,29.85
2023-12-20 02:00:00,delayed,35.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-19 13:00:00,in_time,0.0,60.0,12.0,,10000.0,,,,,,,,,,,,25.0,18.0,29.91
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 20:00:00,in_time,0.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-19 23:00:00,in_time,0.0,140.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,22.0,17.0,29.91
2023-12-19 03:00:00,in_time,0.0,90.0,5.0,,9999.0,,,,FEW,2000.0,,,,,,,21.0,17.0,29.91
2023-12-19 11:00:00,in_time,0.0,60.0,12.0,,9999.0,,,,BKN,2100.0,,,,,,,22.0,18.0,29.91
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 20:00:00,in_time,0.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-20 01:00:00,delayed,31.0,110.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,21.0,18.0,29.94
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-20 01:00:00,delayed,20.0,110.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,21.0,18.0,29.94
2023-12-20 01:00:00,delayed,21.0,110.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,21.0,18.0,29.94
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 19:00:00,in_time,0.0,160.0,10.0,,10000.0,,,,,,,,,,,,27.0,20.0,29.83
2023-12-19 15:00:00,delayed,28.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 21:00:00,delayed,16.0,160.0,6.0,,9999.0,,,,BKN,2000.0,,,,,,,25.0,18.0,29.85
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 17:00:00,in_time,0.0,140.0,5.0,,10000.0,,,,,,,,,,,,32.0,12.0,29.85
2023-12-19 21:00:00,in_time,0.0,160.0,6.0,,9999.0,,,,BKN,2000.0,,,,,,,25.0,18.0,29.85
2023-12-19 09:00:00,in_time,0.0,110.0,3.0,,9999.0,,,,BKN,2000.0,,,,,,,20.0,18.0,29.88
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-20 00:00:00,in_time,0.0,100.0,8.0,,9999.0,,,,BKN,1700.0,,,,,,,22.0,18.0,29.91
2023-12-19 17:00:00,in_time,0.0,140.0,5.0,,10000.0,,,,,,,,,,,,32.0,12.0,29.85
2023-12-19 20:00:00,in_time,0.0,170.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,25.0,19.0,29.83
2023-12-19 23:00:00,in_time,0.0,140.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,22.0,17.0,29.91
2023-12-20 01:00:00,delayed,19.0,110.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,21.0,18.0,29.94
2023-12-19 15:00:00,delayed,56.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-19 12:00:00,in_time,0.0,60.0,14.0,,9999.0,,,,BKN,1900.0,,,,,,,23.0,17.0,29.91
2023-12-19 15:00:00,in_time,0.0,140.0,4.0,,9999.0,,,,FEW,3000.0,,,,,,,29.0,19.0,29.88
2023-12-20 01:00:00,delayed,44.0,110.0,7.0,,9999.0,,,,BKN,2000.0,,,,,,,21.0,18.0,29.94
2023-12-19 10:00:00,in_time,0.0,80.0,5.0,,9999.0,,,,BKN,2100.0,,,,,,,21.0,18.0,29.91
2023-12-19 17:00:00,in_time,0.0,140.0,5.0,,10000.0,,,,,,,,,,,,32.0,12.0,29.85
2023-12-20 02:00:00,delayed,33.0,80.0,8.0,,9999.0,,,,SCT,2000.0,,,,,,,20.0,16.0,29.94
2023-12-20 00:00:00,in_time,0.0,100.0,8.0,,9999.0,,,,BKN,1700.0,,,,,,,22.0,18.0,29.91
